model,dataset,coverage,stride,n_classes,mean_acc,std_acc,min_acc,max_acc
videomae,diving48,50,2,47,0.2713945507280926,0.21394914643374788,0.0,0.8
videomae,diving48,50,4,47,0.261535004072551,0.2112317603989545,0.0,0.8
videomae,diving48,50,8,47,0.20656028368794327,0.20129364358744675,0.0,0.65
videomae,diving48,50,16,47,0.11642603850050658,0.14542171912553187,0.0,0.5
videomae,diving48,75,1,47,0.49485492778671764,0.24193032715219337,0.0,1.0
videomae,diving48,75,2,47,0.4631359636053004,0.2660987869019896,0.0,0.95
videomae,diving48,75,4,47,0.4756764407890817,0.23433487920266413,0.0,0.9
videomae,diving48,75,8,47,0.35476165643562396,0.23310756449272557,0.0,0.85
videomae,diving48,75,16,47,0.21283946202594514,0.18654501523696126,0.0,0.6
videomae,diving48,100,1,47,0.4563243737211196,0.2706729424129387,0.0,0.9
videomae,diving48,100,2,47,0.4897423863162286,0.29450086917074125,0.0,1.0
videomae,diving48,100,4,47,0.4706796193654767,0.26157948875697806,0.0,0.9
videomae,diving48,100,8,47,0.4238718537060215,0.2624269329541209,0.0,1.0
videomae,diving48,100,16,47,0.2342590937084053,0.20134988403495666,0.0,0.7
videomae,autsl,10,1,226,0.011331056254204833,0.06090465426692765,0.0,0.75
videomae,autsl,10,2,226,0.009980334316617502,0.06130344276135949,0.0,0.7
videomae,autsl,10,4,226,0.0075221238938053105,0.05465903968667055,0.0,0.65
videomae,autsl,10,8,226,0.0055309734513274336,0.049016381986517324,0.0,0.7
videomae,autsl,10,16,226,0.0055309734513274336,0.049016381986517324,0.0,0.7
videomae,autsl,25,1,226,0.045622077399146636,0.09812332480416197,0.0,0.75
videomae,autsl,25,2,226,0.04159337698749738,0.10709945771345795,0.0,0.85
videomae,autsl,25,4,226,0.033921401195162126,0.10488916287372192,0.0,0.75
videomae,autsl,25,8,226,0.01622030740568235,0.0816551129969424,0.0,0.85
videomae,autsl,25,16,226,0.009117373078714484,0.07122466001994814,0.0,1.0
videomae,autsl,50,1,226,0.38572080215053306,0.24963260422976868,0.0,1.0
videomae,autsl,50,2,226,0.3800415794086854,0.25498706032689716,0.0,1.0
videomae,autsl,50,4,226,0.32727251132977997,0.2711329797255695,0.0,1.0
videomae,autsl,50,8,226,0.14705778146831325,0.22018469704033622,0.0,0.9
videomae,autsl,50,16,226,0.04450451516877994,0.12469489257362881,0.0,0.95
videomae,autsl,75,1,226,0.724328290635758,0.2051708093629371,0.16666666666666666,1.0
videomae,autsl,75,2,226,0.7037447168087734,0.21042457011202867,0.1111111111111111,1.0
videomae,autsl,75,4,226,0.6868696920744579,0.21507243603923404,0.0,1.0
videomae,autsl,75,8,226,0.3823202523637809,0.29980917534000123,0.0,1.0
videomae,autsl,75,16,226,0.1396009898292495,0.20478366366241557,0.0,1.0
videomae,autsl,100,1,226,0.7947297525772278,0.17231277971310205,0.3,1.0
videomae,autsl,100,2,226,0.7951625606532248,0.16984918173551788,0.3,1.0
videomae,autsl,100,4,226,0.7489160881471288,0.1860474274619658,0.11764705882352941,1.0
videomae,autsl,100,8,226,0.45038115726388006,0.30548378037690455,0.0,1.0
videomae,autsl,100,16,226,0.18373935077954368,0.22854321529349791,0.0,0.9
videomae,driveact,10,1,33,0.25,0.3724916106437835,0.0,1.0
videomae,driveact,10,2,33,0.2106060606060606,0.3445462540967776,0.0,0.95
videomae,driveact,10,4,33,0.20757575757575758,0.3486853013735156,0.0,1.0
videomae,driveact,10,8,33,0.19393939393939394,0.34249944702454804,0.0,1.0
videomae,driveact,10,16,33,0.19393939393939394,0.34249944702454804,0.0,1.0
videomae,driveact,25,1,33,0.3851204351204351,0.37711237310102247,0.0,1.0
videomae,driveact,25,2,33,0.30817515817515817,0.3682624613977465,0.0,1.0
videomae,driveact,25,4,33,0.24826839826839828,0.3565845202738737,0.0,1.0
videomae,driveact,25,8,33,0.2331168831168831,0.36140235904126816,0.0,1.0
videomae,driveact,25,16,33,0.19393939393939394,0.34249944702454804,0.0,1.0
videomae,driveact,50,1,33,0.5250086613722977,0.3371177484521867,0.0,1.0
videomae,driveact,50,2,33,0.43880008880008875,0.3682718384276566,0.0,1.0
videomae,driveact,50,4,33,0.3457597957597957,0.37502600161997807,0.0,1.0
videomae,driveact,50,8,33,0.2659673659673659,0.3569200736726595,0.0,1.0
videomae,driveact,50,16,33,0.2287878787878788,0.3511210401677531,0.0,1.0
videomae,driveact,75,1,33,0.6400162127434855,0.3108756819691075,0.0,1.0
videomae,driveact,75,2,33,0.5831357194993558,0.3176150811979187,0.0,1.0
videomae,driveact,75,4,33,0.41590631590631594,0.3716882880380864,0.0,1.0
videomae,driveact,75,8,33,0.3127927627927628,0.3811101285456671,0.0,1.0
videomae,driveact,75,16,33,0.23766233766233766,0.34939485188421293,0.0,1.0
videomae,driveact,100,1,33,0.686175777084868,0.309659628898982,0.0,1.0
videomae,driveact,100,2,33,0.6789997880906972,0.29374661487467424,0.0,1.0
videomae,driveact,100,4,33,0.552886002886003,0.3556911264630029,0.0,1.0
videomae,driveact,100,8,33,0.33919413919413915,0.3882146557472088,0.0,1.0
videomae,driveact,100,16,33,0.24653679653679655,0.3561240880789734,0.0,1.0
videomae,epic_kitchens,10,1,89,0.08586142322097379,0.1471874604290304,0.0,0.9
videomae,epic_kitchens,10,2,89,0.08552256108435884,0.14929080555877697,0.0,0.85
videomae,epic_kitchens,10,4,89,0.08832749647356389,0.13616266861636883,0.0,0.75
videomae,epic_kitchens,10,8,89,0.0731322048737779,0.12862017728355626,0.0,0.65
videomae,epic_kitchens,10,16,89,0.05956880198453233,0.12082626345447119,0.0,0.6
videomae,epic_kitchens,25,1,89,0.142402759537591,0.17714954946238098,0.0,0.75
videomae,epic_kitchens,25,2,89,0.1418632553464014,0.19446633161534568,0.0,0.9
videomae,epic_kitchens,25,4,89,0.13754276310456087,0.1853499011652148,0.0,0.8
videomae,epic_kitchens,25,8,89,0.1349964330301409,0.19258721583366614,0.0,0.75
videomae,epic_kitchens,25,16,89,0.10124884478817063,0.16010473294277672,0.0,0.75
videomae,epic_kitchens,50,1,89,0.19225156865606305,0.2162319367636274,0.0,0.8
videomae,epic_kitchens,50,2,89,0.2059171165912739,0.2285399804462875,0.0,0.85
videomae,epic_kitchens,50,4,89,0.20721014316519934,0.22785592109910227,0.0,0.85
videomae,epic_kitchens,50,8,89,0.17701128459555424,0.21304235396480473,0.0,0.8
videomae,epic_kitchens,50,16,89,0.1557703844220698,0.20776590745709902,0.0,0.8
videomae,epic_kitchens,75,1,89,0.25872691603028686,0.25487061795148824,0.0,1.0
videomae,epic_kitchens,75,2,89,0.2580759440310002,0.24110731421152773,0.0,0.85
videomae,epic_kitchens,75,4,89,0.25174984191838123,0.2382979486073323,0.0,0.85
videomae,epic_kitchens,75,8,89,0.208870405499619,0.22168728800627388,0.0,0.8
videomae,epic_kitchens,75,16,89,0.1804898908831493,0.21133490439412608,0.0,0.9
videomae,epic_kitchens,100,1,89,0.29075790002756297,0.26693139602916566,0.0,1.0
videomae,epic_kitchens,100,2,89,0.27430971026476647,0.2597169317175167,0.0,0.85
videomae,epic_kitchens,100,4,89,0.27909066588841874,0.27211689336761274,0.0,1.0
videomae,epic_kitchens,100,8,89,0.24092814177083838,0.23731116114784598,0.0,0.8
videomae,epic_kitchens,100,16,89,0.21416695040290545,0.22369749184599486,0.0,0.9
videomae,finegym,10,1,97,0.05162449234614183,0.17400596705778593,0.0,1.0
videomae,finegym,10,2,97,0.045524835988753516,0.1710219261559585,0.0,1.0
videomae,finegym,10,4,97,0.04024914089347079,0.15885204529314198,0.0,1.0
videomae,finegym,10,8,97,0.03423539518900343,0.14535913330297945,0.0,1.0
videomae,finegym,10,16,97,0.033376288659793814,0.1451328599459215,0.0,1.0
videomae,finegym,25,1,97,0.1020767123995556,0.21769828107975894,0.0,1.0
videomae,finegym,25,2,97,0.10215836568929354,0.21316279849593733,0.0,0.9
videomae,finegym,25,4,97,0.07479146161042685,0.19571562108259874,0.0,1.0
videomae,finegym,25,8,97,0.05376575028636885,0.17692030880561954,0.0,1.0
videomae,finegym,25,16,97,0.04506013745704467,0.16269167147859606,0.0,1.0
videomae,finegym,50,1,97,0.2933295629662646,0.3353235388381483,0.0,1.0
videomae,finegym,50,2,97,0.3412328725129944,0.3073472355245889,0.0,1.0
videomae,finegym,50,4,97,0.231694369008052,0.27767133681238293,0.0,1.0
videomae,finegym,50,8,97,0.09959828568794132,0.19478088642771216,0.0,0.95
videomae,finegym,50,16,97,0.05637019955386748,0.18256912641493386,0.0,1.0
videomae,finegym,75,1,97,0.607699474685447,0.3543207777606362,0.0,1.0
videomae,finegym,75,2,97,0.6102263530553403,0.3489345389660491,0.0,1.0
videomae,finegym,75,4,97,0.40065897587282157,0.3390233717497636,0.0,1.0
videomae,finegym,75,8,97,0.168499876491961,0.25223413537204575,0.0,1.0
videomae,finegym,75,16,97,0.06650749021883043,0.18678431776099422,0.0,1.0
videomae,finegym,100,1,97,0.7758428448499783,0.24302911421171863,0.0,1.0
videomae,finegym,100,2,97,0.7278771947255237,0.25254781852087904,0.0,1.0
videomae,finegym,100,4,97,0.5175308596233558,0.3287090075974682,0.0,1.0
videomae,finegym,100,8,97,0.2580378927439347,0.2810370582874411,0.0,1.0
videomae,finegym,100,16,97,0.08756976247680343,0.18759255204927683,0.0,0.95
videomamba,ucf101,10,1,101,0.796039603960396,0.19706384350215436,0.1,1.0
videomamba,ucf101,10,2,101,0.7915841584158416,0.20013361873142316,0.15,1.0
videomamba,ucf101,10,4,101,0.7762376237623763,0.211493978567469,0.1,1.0
videomamba,ucf101,10,8,101,0.7569306930693069,0.2223768988643264,0.05,1.0
videomamba,ucf101,10,16,101,0.7143564356435643,0.2338093917770805,0.05,1.0
videomamba,ucf101,25,1,101,0.8371287128712872,0.17141374876983098,0.3,1.0
videomamba,ucf101,25,2,101,0.8366336633663366,0.1714484017290495,0.35,1.0
videomamba,ucf101,25,4,101,0.8326732673267327,0.17240006432196542,0.3,1.0
videomamba,ucf101,25,8,101,0.8153465346534654,0.18231052825569696,0.2,1.0
videomamba,ucf101,25,16,101,0.7955445544554456,0.1937909969401301,0.25,1.0
videomamba,ucf101,50,1,101,0.863861386138614,0.15167709317513772,0.35,1.0
videomamba,ucf101,50,2,101,0.8608910891089111,0.15241455973692924,0.35,1.0
videomamba,ucf101,50,4,101,0.8594059405940594,0.15128001706886615,0.3,1.0
videomamba,ucf101,50,8,101,0.854950495049505,0.1548394249690707,0.35,1.0
videomamba,ucf101,50,16,101,0.8440594059405943,0.16159937015856082,0.35,1.0
videomamba,ucf101,75,1,101,0.8752475247524754,0.14082325134299337,0.4,1.0
videomamba,ucf101,75,2,101,0.8772277227722773,0.14080567326554133,0.4,1.0
videomamba,ucf101,75,4,101,0.8757425742574257,0.14258573936164493,0.4,1.0
videomamba,ucf101,75,8,101,0.8782178217821782,0.14394718503398363,0.4,1.0
videomamba,ucf101,75,16,101,0.8683168316831683,0.14572624545311455,0.4,1.0
videomamba,ucf101,100,1,101,0.8836633663366338,0.14179367244187752,0.4,1.0
videomamba,ucf101,100,2,101,0.8856435643564357,0.14130403986853424,0.4,1.0
videomamba,ucf101,100,4,101,0.8792079207920792,0.14426838301108688,0.4,1.0
videomamba,ucf101,100,8,101,0.8767326732673267,0.14152108613836378,0.35,1.0
videomamba,ucf101,100,16,101,0.8752475247524754,0.1469053713068786,0.4,1.0
videomamba,ssv2,10,1,174,0.0617967332123412,0.1309876351682893,0.0,0.8
videomamba,ssv2,10,2,174,0.054053236539624926,0.12659834574659265,0.0,0.8
videomamba,ssv2,10,4,174,0.048321234119782216,0.12059943964749194,0.0,0.8
videomamba,ssv2,10,8,174,0.04257410768300061,0.1198999158665594,0.0,0.8
videomamba,ssv2,10,16,174,0.04257410768300061,0.1198999158665594,0.0,0.8
videomamba,ssv2,25,1,174,0.1170520819741488,0.142755680788652,0.0,0.85
videomamba,ssv2,25,2,174,0.10787546113424198,0.14054070061303636,0.0,0.85
videomamba,ssv2,25,4,174,0.09614841701956041,0.1472316874470766,0.0,0.85
videomamba,ssv2,25,8,174,0.06787658802177858,0.13174381999704693,0.0,0.85
videomamba,ssv2,25,16,174,0.04659709618874773,0.1219927600661775,0.0,0.8
videomamba,ssv2,50,1,174,0.26645730282433605,0.18067772302825755,0.0,0.75
videomamba,ssv2,50,2,174,0.2580715791055281,0.1768878605555771,0.0,0.8
videomamba,ssv2,50,4,174,0.23787340505873658,0.17707439553938867,0.0,0.75
videomamba,ssv2,50,8,174,0.1788460473925404,0.1682880906993151,0.0,0.75
videomamba,ssv2,50,16,174,0.10124214638466801,0.1544440582556014,0.0,0.85
videomamba,ssv2,75,1,174,0.4059779653946677,0.20196779347542534,0.0,0.9
videomamba,ssv2,75,2,174,0.39554246784416525,0.20380675339434395,0.0,0.9
videomamba,ssv2,75,4,174,0.3929347116947202,0.2061502569643762,0.0,0.95
videomamba,ssv2,75,8,174,0.34941134953678993,0.18418832377453664,0.0,0.7894736842105263
videomamba,ssv2,75,16,174,0.20197776176411278,0.18075280061169255,0.0,0.7
videomamba,ssv2,100,1,174,0.43763606672755817,0.2154327496767651,0.0,0.9375
videomamba,ssv2,100,2,174,0.43792287937558566,0.21945458449089825,0.0,0.9444444444444444
videomamba,ssv2,100,4,174,0.4395880781229612,0.21720832748701757,0.0,0.8947368421052632
videomamba,ssv2,100,8,174,0.4236452884238995,0.21135585823635203,0.0,0.9444444444444444
videomamba,ssv2,100,16,174,0.29681718523263306,0.19355646708295804,0.0,0.8125
videomamba,hmdb51,10,1,51,0.5206186723055235,0.2763697261548897,0.05,1.0
videomamba,hmdb51,10,2,51,0.50712538025186,0.28448641090009225,0.0,1.0
videomamba,hmdb51,10,4,51,0.4990973444761461,0.2895032710554172,0.05,1.0
videomamba,hmdb51,10,8,51,0.47076310056186216,0.2799700939169895,0.0,0.9333333333333333
videomamba,hmdb51,10,16,51,0.45673130105155235,0.2851343895673088,0.0,0.9333333333333333
videomamba,hmdb51,25,1,51,0.6006245067686518,0.26757775032294917,0.05,1.0
videomamba,hmdb51,25,2,51,0.5898090815273478,0.26710673848684524,0.05,1.0
videomamba,hmdb51,25,4,51,0.5794488624483161,0.28286792042478764,0.05,1.0
videomamba,hmdb51,25,8,51,0.5481828008121034,0.28613510637911677,0.0,1.0
videomamba,hmdb51,25,16,51,0.5199312680008364,0.29219694473428565,0.0,1.0
videomamba,hmdb51,50,1,51,0.6654376353224467,0.24428431736200573,0.1,1.0
videomamba,hmdb51,50,2,51,0.6584211032194096,0.24998539882101875,0.0,1.0
videomamba,hmdb51,50,4,51,0.6415775477717746,0.25309493789964765,0.05,1.0
videomamba,hmdb51,50,8,51,0.6295214559852149,0.27654166314759987,0.0,1.0
videomamba,hmdb51,50,16,51,0.590092457691711,0.28813797991464773,0.0,1.0
videomamba,hmdb51,75,1,51,0.6925132540116151,0.22544747939598658,0.05,1.0
videomamba,hmdb51,75,2,51,0.6887976621677221,0.23274881737633038,0.0,1.0
videomamba,hmdb51,75,4,51,0.6822693026298927,0.2317776067975638,0.05,1.0
videomamba,hmdb51,75,8,51,0.6703340314453954,0.23961434738070939,0.05,1.0
videomamba,hmdb51,75,16,51,0.62783612240906,0.24946954386766976,0.1,1.0
videomamba,hmdb51,100,1,51,0.7093328645527697,0.2252566850535434,0.05,1.0
videomamba,hmdb51,100,2,51,0.7024973525701991,0.22617467390171403,0.1,1.0
videomamba,hmdb51,100,4,51,0.7067934397701288,0.23418562676983157,0.1,1.0
videomamba,hmdb51,100,8,51,0.6880976109053872,0.22995515112411336,0.05,1.0
videomamba,hmdb51,100,16,51,0.6730242079631992,0.24429954273035923,0.1,1.0
videomamba,diving48,10,1,47,0.06744541788346546,0.09463985741511644,0.0,0.3
videomamba,diving48,10,2,47,0.05822555972743707,0.08979568453454909,0.0,0.35
videomamba,diving48,10,4,47,0.04704491725768323,0.0742094772663373,0.0,0.3
videomamba,diving48,10,8,47,0.045271867612293154,0.08443696511662147,0.0,0.35
videomamba,diving48,10,16,47,0.04397163120567376,0.08642284067465321,0.0,0.35
videomamba,diving48,25,1,47,0.08794326241134752,0.1254798580589621,0.0,0.5
videomamba,diving48,25,2,47,0.0994785148101794,0.13190031078691214,0.0,0.5
videomamba,diving48,25,4,47,0.10039036891352283,0.12630216115495763,0.0,0.45
videomamba,diving48,25,8,47,0.0890428511830264,0.11243361030015225,0.0,0.4
videomamba,diving48,25,16,47,0.05992907801418439,0.09361626206253598,0.0,0.35
videomamba,diving48,50,1,47,0.2290251206865725,0.17891623272645882,0.0,0.6
videomamba,diving48,50,2,47,0.22234017720563404,0.17938899043454815,0.0,0.6
videomamba,diving48,50,4,47,0.23154513578481037,0.1730302078310332,0.0,0.6
videomamba,diving48,50,8,47,0.19031130182569478,0.1500366351231981,0.0,0.55
videomamba,diving48,50,16,47,0.12304964539007092,0.13951058309592587,0.0,0.5
videomamba,diving48,75,1,47,0.32856000556250864,0.21907778559562135,0.0,0.8
videomamba,diving48,75,2,47,0.32586045056320406,0.21388964181966022,0.0,0.75
videomamba,diving48,75,4,47,0.346989292170769,0.2163916207075206,0.0,0.8
videomamba,diving48,75,8,47,0.32328952857738846,0.19826489994449834,0.0,0.8
videomamba,diving48,75,16,47,0.25275220017084854,0.18440481012458965,0.0,0.65
videomamba,diving48,100,1,47,0.31620999463615235,0.21924709828686717,0.0,0.8
videomamba,diving48,100,2,47,0.2987367642092298,0.22450401343731938,0.0,0.75
videomamba,diving48,100,4,47,0.3173880545125851,0.21308243468438176,0.0,0.7
videomamba,diving48,100,8,47,0.29165971353080233,0.20767843048932752,0.0,0.85
videomamba,diving48,100,16,47,0.2676157697121402,0.21752746276960888,0.0,0.75
videomamba,autsl,10,1,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,10,2,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,10,4,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,10,8,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,10,16,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,25,1,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,25,2,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,25,4,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,25,8,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,25,16,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,50,1,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,50,2,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,50,4,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,50,8,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,50,16,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,75,1,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,75,2,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,75,4,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,75,8,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,75,16,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,100,1,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,100,2,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,100,4,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,100,8,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,autsl,100,16,226,0.004424778761061947,0.06651901052377393,0.0,1.0
videomamba,driveact,10,1,33,0.32232582232582235,0.338132350760017,0.0,0.95
videomamba,driveact,10,2,33,0.29796684796684797,0.32668394958069524,0.0,0.95
videomamba,driveact,10,4,33,0.2936768618586801,0.3289780972322334,0.0,0.95
videomamba,driveact,10,8,33,0.26702220338583976,0.32457804478673147,0.0,0.95
videomamba,driveact,10,16,33,0.26702220338583976,0.32457804478673147,0.0,0.95
videomamba,driveact,25,1,33,0.37245549063730876,0.3491404474125696,0.0,1.0
videomamba,driveact,25,2,33,0.3632480314298496,0.3318257804795349,0.0,1.0
videomamba,driveact,25,4,33,0.3755988119624484,0.34010241514149353,0.0,1.0
videomamba,driveact,25,8,33,0.33774592410956045,0.34136461504492077,0.0,1.0
videomamba,driveact,25,16,33,0.26702220338583976,0.32457804478673147,0.0,0.95
videomamba,driveact,50,1,33,0.4581773445409809,0.3557325481431995,0.0,1.0
videomamba,driveact,50,2,33,0.45090700545245993,0.3496918681892125,0.0,1.0
videomamba,driveact,50,4,33,0.4564253927890291,0.35751735658118716,0.0,1.0
videomamba,driveact,50,8,33,0.39742311560493376,0.33813727572126673,0.0,1.0
videomamba,driveact,50,16,33,0.3283923147559511,0.34443160361962594,0.0,1.0
videomamba,driveact,75,1,33,0.5092209137663684,0.3679020026510819,0.0,1.0
videomamba,driveact,75,2,33,0.5127066536157445,0.36090334379911554,0.0,1.0
videomamba,driveact,75,4,33,0.5034933080387626,0.36844566282602886,0.0,1.0
videomamba,driveact,75,8,33,0.48420165692892964,0.36224788173103006,0.0,1.0
videomamba,driveact,75,16,33,0.4024071887708252,0.34360314788047913,0.0,1.0
videomamba,driveact,100,1,33,0.5412540321631231,0.3448603566354931,0.0,1.0
videomamba,driveact,100,2,33,0.5492295583204675,0.344054406380748,0.0,1.0
videomamba,driveact,100,4,33,0.5333805924715015,0.3317777971051343,0.0,1.0
videomamba,driveact,100,8,33,0.5057027147936239,0.3344075974833126,0.0,1.0
videomamba,driveact,100,16,33,0.4451849497304043,0.34706812311119145,0.0,1.0
videomamba,epic_kitchens,10,1,89,0.12255662564651329,0.16783420953796999,0.0,0.55
videomamba,epic_kitchens,10,2,89,0.12687265917602997,0.17623013180957778,0.0,0.55
videomamba,epic_kitchens,10,4,89,0.12773764936686285,0.1729143826748574,0.0,0.5
videomamba,epic_kitchens,10,8,89,0.12289994649545209,0.17536864667581553,0.0,0.75
videomamba,epic_kitchens,10,16,89,0.10900214018191547,0.15564805770703072,0.0,0.55
videomamba,epic_kitchens,25,1,89,0.1699215266630997,0.2080049306419156,0.0,0.75
videomamba,epic_kitchens,25,2,89,0.1643303014089531,0.20976152256649644,0.0,0.75
videomamba,epic_kitchens,25,4,89,0.16693418940609953,0.20911671391511258,0.0,0.75
videomamba,epic_kitchens,25,8,89,0.15592562867843768,0.20452264374660417,0.0,0.75
videomamba,epic_kitchens,25,16,89,0.13570982700196185,0.1928051990776898,0.0,0.75
videomamba,epic_kitchens,50,1,89,0.18331103977171392,0.2318647459620988,0.0,0.75
videomamba,epic_kitchens,50,2,89,0.18337346174424826,0.22902245424118656,0.0,0.75
videomamba,epic_kitchens,50,4,89,0.18249955412876762,0.2269255293752433,0.0,0.75
videomamba,epic_kitchens,50,8,89,0.17713126449081504,0.23077769173715126,0.0,0.75
videomamba,epic_kitchens,50,16,89,0.16854824326734438,0.21811265207305958,0.0,0.75
videomamba,epic_kitchens,75,1,89,0.19148831817371142,0.24311315107591666,0.0,0.8
videomamba,epic_kitchens,75,2,89,0.1892411271624755,0.24083397677317037,0.0,0.75
videomamba,epic_kitchens,75,4,89,0.19251828072052793,0.24196804849737386,0.0,0.75
videomamba,epic_kitchens,75,8,89,0.19017745675049047,0.24060272699150018,0.0,0.75
videomamba,epic_kitchens,75,16,89,0.18668182628856786,0.23314820627043004,0.0,0.75
videomamba,epic_kitchens,100,1,89,0.20035223827358659,0.24764313577100883,0.0,0.75
videomamba,epic_kitchens,100,2,89,0.20153825575173887,0.2451940031163221,0.0,0.75
videomamba,epic_kitchens,100,4,89,0.19872926698769397,0.24716376115554464,0.0,0.75
videomamba,epic_kitchens,100,8,89,0.19276796861066522,0.2467110971217361,0.0,0.8
videomamba,epic_kitchens,100,16,89,0.18842964151952912,0.23803377407471576,0.0,0.75
videomamba,finegym,10,1,97,0.09270540456107466,0.2186901692847712,0.0,1.0
videomamba,finegym,10,2,97,0.08233885244194522,0.20647563757369644,0.0,1.0
videomamba,finegym,10,4,97,0.0732401332916797,0.19873978761842234,0.0,1.0
videomamba,finegym,10,8,97,0.0630675309799021,0.19292080234839298,0.0,1.0
videomamba,finegym,10,16,97,0.06444210142663752,0.19383948688149008,0.0,1.0
videomamba,finegym,25,1,97,0.1821309990124423,0.268047557085624,0.0,0.95
videomamba,finegym,25,2,97,0.1784658497287363,0.26615261050526406,0.0,1.0
videomamba,finegym,25,4,97,0.15594766058683585,0.2547764033003427,0.0,1.0
videomamba,finegym,25,8,97,0.10346706978756706,0.21869942357316083,0.0,1.0
videomamba,finegym,25,16,97,0.07583537007430277,0.20580253293892395,0.0,1.0
videomamba,finegym,50,1,97,0.46270829721206347,0.35972726342579797,0.0,1.0
videomamba,finegym,50,2,97,0.4483385959807076,0.36104828612657835,0.0,1.0
videomamba,finegym,50,4,97,0.38779918738785357,0.3341202072970648,0.0,1.0
videomamba,finegym,50,8,97,0.2792773383139155,0.3107948173964908,0.0,1.0
videomamba,finegym,50,16,97,0.13382545387189348,0.25071737080942946,0.0,1.0
videomamba,finegym,75,1,97,0.6356655245906306,0.33851013689416404,0.0,1.0
videomamba,finegym,75,2,97,0.628206678941973,0.34134267821897757,0.0,1.0
videomamba,finegym,75,4,97,0.5839076434560938,0.33365526469531537,0.0,1.0
videomamba,finegym,75,8,97,0.45311133659215436,0.330276460944421,0.0,1.0
videomamba,finegym,75,16,97,0.2480397999416703,0.2937067508874791,0.0,1.0
videomamba,finegym,100,1,97,0.7156704171992543,0.2647365049477176,0.0,1.0
videomamba,finegym,100,2,97,0.6919273504149505,0.28327668660907773,0.0,1.0
videomamba,finegym,100,4,97,0.6912544648086124,0.2697325493141818,0.0,1.0
videomamba,finegym,100,8,97,0.5867314766168936,0.292560684370724,0.0,1.0
videomamba,finegym,100,16,97,0.30718830922782286,0.2949717886171281,0.0,1.0
