dataset,split,video_id,video_path,label,label_id,total_frames_annotation,exists,readable,fps,num_frames,duration,width,height,error
diving48,train,nOlRwoxsDJ0_00645,data/Diving48_data/videos/nOlRwoxsDJ0_00645.mp4,class_00,0,187,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00646,data/Diving48_data/videos/nOlRwoxsDJ0_00646.mp4,class_00,0,304,True,,,,,,,not_probed
diving48,test,ovWCmIMMkRI_00053,data/Diving48_data/videos/ovWCmIMMkRI_00053.mp4,class_00,0,60,True,,,,,,,not_probed
diving48,test,ovWCmIMMkRI_00054,data/Diving48_data/videos/ovWCmIMMkRI_00054.mp4,class_00,0,88,True,,,,,,,not_probed
diving48,test,ovWCmIMMkRI_00055,data/Diving48_data/videos/ovWCmIMMkRI_00055.mp4,class_00,0,88,True,,,,,,,not_probed
diving48,train,ozbr742-Trc_00000,data/Diving48_data/videos/ozbr742-Trc_00000.mp4,class_00,0,243,True,,,,,,,not_probed
diving48,train,siEI_jaSmd4_00015,data/Diving48_data/videos/siEI_jaSmd4_00015.mp4,class_00,0,125,True,,,,,,,not_probed
diving48,train,siEI_jaSmd4_00049,data/Diving48_data/videos/siEI_jaSmd4_00049.mp4,class_00,0,42,True,,,,,,,not_probed
diving48,train,siEI_jaSmd4_00050,data/Diving48_data/videos/siEI_jaSmd4_00050.mp4,class_00,0,71,True,,,,,,,not_probed
diving48,train,siEI_jaSmd4_00098,data/Diving48_data/videos/siEI_jaSmd4_00098.mp4,class_32,32,44,True,,,,,,,not_probed
diving48,train,siEI_jaSmd4_00110,data/Diving48_data/videos/siEI_jaSmd4_00110.mp4,class_04,4,55,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00296,data/Diving48_data/videos/sk8TafuB3lU_00296.mp4,class_17,17,147,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00297,data/Diving48_data/videos/sk8TafuB3lU_00297.mp4,class_17,17,212,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00783,data/Diving48_data/videos/sk8TafuB3lU_00783.mp4,class_46,46,206,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00784,data/Diving48_data/videos/sk8TafuB3lU_00784.mp4,class_31,31,229,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00785,data/Diving48_data/videos/sk8TafuB3lU_00785.mp4,class_31,31,235,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00788,data/Diving48_data/videos/sk8TafuB3lU_00788.mp4,class_31,31,285,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00789,data/Diving48_data/videos/sk8TafuB3lU_00789.mp4,class_31,31,266,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00790,data/Diving48_data/videos/sk8TafuB3lU_00790.mp4,class_31,31,173,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00842,data/Diving48_data/videos/sk8TafuB3lU_00842.mp4,class_15,15,258,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00843,data/Diving48_data/videos/sk8TafuB3lU_00843.mp4,class_46,46,144,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00844,data/Diving48_data/videos/sk8TafuB3lU_00844.mp4,class_46,46,263,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00864,data/Diving48_data/videos/sk8TafuB3lU_00864.mp4,class_20,20,147,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00865,data/Diving48_data/videos/sk8TafuB3lU_00865.mp4,class_20,20,226,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00866,data/Diving48_data/videos/sk8TafuB3lU_00866.mp4,class_00,0,173,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00870,data/Diving48_data/videos/sk8TafuB3lU_00870.mp4,class_20,20,218,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00871,data/Diving48_data/videos/sk8TafuB3lU_00871.mp4,class_20,20,206,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00872,data/Diving48_data/videos/sk8TafuB3lU_00872.mp4,class_36,36,191,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00873,data/Diving48_data/videos/sk8TafuB3lU_00873.mp4,class_15,15,255,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00874,data/Diving48_data/videos/sk8TafuB3lU_00874.mp4,class_15,15,230,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00875,data/Diving48_data/videos/sk8TafuB3lU_00875.mp4,class_17,17,134,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00876,data/Diving48_data/videos/sk8TafuB3lU_00876.mp4,class_17,17,238,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00877,data/Diving48_data/videos/sk8TafuB3lU_00877.mp4,class_17,17,155,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00878,data/Diving48_data/videos/sk8TafuB3lU_00878.mp4,class_17,17,239,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00890,data/Diving48_data/videos/sk8TafuB3lU_00890.mp4,class_00,0,228,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00891,data/Diving48_data/videos/sk8TafuB3lU_00891.mp4,class_20,20,168,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00892,data/Diving48_data/videos/sk8TafuB3lU_00892.mp4,class_20,20,264,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00893,data/Diving48_data/videos/sk8TafuB3lU_00893.mp4,class_20,20,235,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00894,data/Diving48_data/videos/sk8TafuB3lU_00894.mp4,class_00,0,208,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00897,data/Diving48_data/videos/sk8TafuB3lU_00897.mp4,class_00,0,199,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00898,data/Diving48_data/videos/sk8TafuB3lU_00898.mp4,class_00,0,304,True,,,,,,,not_probed
diving48,train,sk8TafuB3lU_00899,data/Diving48_data/videos/sk8TafuB3lU_00899.mp4,class_00,0,277,True,,,,,,,not_probed
diving48,test,TMJ1XIZBRW4_00024,data/Diving48_data/videos/TMJ1XIZBRW4_00024.mp4,class_00,0,94,True,,,,,,,not_probed
diving48,test,TMJ1XIZBRW4_00026,data/Diving48_data/videos/TMJ1XIZBRW4_00026.mp4,class_00,0,87,True,,,,,,,not_probed
diving48,test,TMJ1XIZBRW4_00045,data/Diving48_data/videos/TMJ1XIZBRW4_00045.mp4,class_00,0,116,True,,,,,,,not_probed
diving48,test,TMJ1XIZBRW4_00054,data/Diving48_data/videos/TMJ1XIZBRW4_00054.mp4,class_00,0,79,True,,,,,,,not_probed
diving48,train,uDESPUxbjnI_00118,data/Diving48_data/videos/uDESPUxbjnI_00118.mp4,class_21,21,62,True,,,,,,,not_probed
diving48,train,uDESPUxbjnI_00119,data/Diving48_data/videos/uDESPUxbjnI_00119.mp4,class_21,21,96,True,,,,,,,not_probed
diving48,train,uDESPUxbjnI_00120,data/Diving48_data/videos/uDESPUxbjnI_00120.mp4,class_21,21,103,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00252,data/Diving48_data/videos/VNvb5oLOpLg_00252.mp4,class_19,19,196,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00253,data/Diving48_data/videos/VNvb5oLOpLg_00253.mp4,class_19,19,257,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00290,data/Diving48_data/videos/VNvb5oLOpLg_00290.mp4,class_17,17,116,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00291,data/Diving48_data/videos/VNvb5oLOpLg_00291.mp4,class_17,17,207,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00306,data/Diving48_data/videos/VNvb5oLOpLg_00306.mp4,class_17,17,165,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00307,data/Diving48_data/videos/VNvb5oLOpLg_00307.mp4,class_17,17,230,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00699,data/Diving48_data/videos/VNvb5oLOpLg_00699.mp4,class_31,31,248,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00700,data/Diving48_data/videos/VNvb5oLOpLg_00700.mp4,class_31,31,135,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00701,data/Diving48_data/videos/VNvb5oLOpLg_00701.mp4,class_31,31,208,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00769,data/Diving48_data/videos/VNvb5oLOpLg_00769.mp4,class_20,20,295,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00770,data/Diving48_data/videos/VNvb5oLOpLg_00770.mp4,class_46,46,169,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00771,data/Diving48_data/videos/VNvb5oLOpLg_00771.mp4,class_46,46,165,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00805,data/Diving48_data/videos/VNvb5oLOpLg_00805.mp4,class_46,46,256,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00807,data/Diving48_data/videos/VNvb5oLOpLg_00807.mp4,class_31,31,205,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00808,data/Diving48_data/videos/VNvb5oLOpLg_00808.mp4,class_31,31,220,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00809,data/Diving48_data/videos/VNvb5oLOpLg_00809.mp4,class_00,0,137,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00810,data/Diving48_data/videos/VNvb5oLOpLg_00810.mp4,class_00,0,258,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00820,data/Diving48_data/videos/VNvb5oLOpLg_00820.mp4,class_20,20,247,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00821,data/Diving48_data/videos/VNvb5oLOpLg_00821.mp4,class_46,46,585,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00822,data/Diving48_data/videos/VNvb5oLOpLg_00822.mp4,class_46,46,222,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00832,data/Diving48_data/videos/VNvb5oLOpLg_00832.mp4,class_01,1,206,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00833,data/Diving48_data/videos/VNvb5oLOpLg_00833.mp4,class_46,46,137,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00834,data/Diving48_data/videos/VNvb5oLOpLg_00834.mp4,class_46,46,245,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00853,data/Diving48_data/videos/VNvb5oLOpLg_00853.mp4,class_46,46,247,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00854,data/Diving48_data/videos/VNvb5oLOpLg_00854.mp4,class_31,31,270,True,,,,,,,not_probed
diving48,train,VNvb5oLOpLg_00855,data/Diving48_data/videos/VNvb5oLOpLg_00855.mp4,class_31,31,228,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00232,data/Diving48_data/videos/Y7QZcr24ye0_00232.mp4,class_46,46,211,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00233,data/Diving48_data/videos/Y7QZcr24ye0_00233.mp4,class_46,46,191,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00234,data/Diving48_data/videos/Y7QZcr24ye0_00234.mp4,class_46,46,252,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00235,data/Diving48_data/videos/Y7QZcr24ye0_00235.mp4,class_01,1,117,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00256,data/Diving48_data/videos/Y7QZcr24ye0_00256.mp4,class_19,19,220,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00257,data/Diving48_data/videos/Y7QZcr24ye0_00257.mp4,class_36,36,590,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00551,data/Diving48_data/videos/Y7QZcr24ye0_00551.mp4,class_31,31,116,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00552,data/Diving48_data/videos/Y7QZcr24ye0_00552.mp4,class_31,31,180,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00737,data/Diving48_data/videos/Y7QZcr24ye0_00737.mp4,class_20,20,288,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00738,data/Diving48_data/videos/Y7QZcr24ye0_00738.mp4,class_36,36,240,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00739,data/Diving48_data/videos/Y7QZcr24ye0_00739.mp4,class_36,36,280,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00784,data/Diving48_data/videos/Y7QZcr24ye0_00784.mp4,class_31,31,293,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00785,data/Diving48_data/videos/Y7QZcr24ye0_00785.mp4,class_20,20,299,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00786,data/Diving48_data/videos/Y7QZcr24ye0_00786.mp4,class_20,20,224,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00798,data/Diving48_data/videos/Y7QZcr24ye0_00798.mp4,class_17,17,140,True,,,,,,,not_probed
diving48,train,Y7QZcr24ye0_00800,data/Diving48_data/videos/Y7QZcr24ye0_00800.mp4,class_46,46,160,True,,,,,,,not_probed
diving48,test,zmacW6f2Tdk_00024,data/Diving48_data/videos/zmacW6f2Tdk_00024.mp4,class_00,0,183,True,,,,,,,not_probed
diving48,test,zmacW6f2Tdk_00047,data/Diving48_data/videos/zmacW6f2Tdk_00047.mp4,class_00,0,92,True,,,,,,,not_probed
diving48,test,zmacW6f2Tdk_00048,data/Diving48_data/videos/zmacW6f2Tdk_00048.mp4,class_00,0,93,True,,,,,,,not_probed
diving48,train,zYHstCxnAPA_00089,data/Diving48_data/videos/zYHstCxnAPA_00089.mp4,class_32,32,203,True,,,,,,,not_probed
diving48,train,zYHstCxnAPA_00090,data/Diving48_data/videos/zYHstCxnAPA_00090.mp4,class_03,3,166,True,,,,,,,not_probed
diving48,train,zYHstCxnAPA_00129,data/Diving48_data/videos/zYHstCxnAPA_00129.mp4,class_36,36,213,True,,,,,,,not_probed
diving48,train,zYHstCxnAPA_00147,data/Diving48_data/videos/zYHstCxnAPA_00147.mp4,class_32,32,205,True,,,,,,,not_probed
diving48,train,zYHstCxnAPA_00148,data/Diving48_data/videos/zYHstCxnAPA_00148.mp4,class_17,17,282,True,,,,,,,not_probed
diving48,train,zYHstCxnAPA_00157,data/Diving48_data/videos/zYHstCxnAPA_00157.mp4,class_46,46,205,True,,,,,,,not_probed
diving48,train,zYHstCxnAPA_00158,data/Diving48_data/videos/zYHstCxnAPA_00158.mp4,class_19,19,95,True,,,,,,,not_probed
diving48,train,zYHstCxnAPA_00463,data/Diving48_data/videos/zYHstCxnAPA_00463.mp4,class_19,19,249,True,,,,,,,not_probed
diving48,train,zYHstCxnAPA_00464,data/Diving48_data/videos/zYHstCxnAPA_00464.mp4,class_19,19,279,True,,,,,,,not_probed
diving48,train,zYHstCxnAPA_00544,data/Diving48_data/videos/zYHstCxnAPA_00544.mp4,class_46,46,275,True,,,,,,,not_probed
diving48,train,c7FHotPDZIw_00043,data/Diving48_data/videos/c7FHotPDZIw_00043.mp4,class_35,35,113,True,,,,,,,not_probed
diving48,train,c7FHotPDZIw_00044,data/Diving48_data/videos/c7FHotPDZIw_00044.mp4,class_07,7,87,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00021,data/Diving48_data/videos/cYkUl8MrXgA_00021.mp4,class_10,10,122,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00022,data/Diving48_data/videos/cYkUl8MrXgA_00022.mp4,class_10,10,151,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00023,data/Diving48_data/videos/cYkUl8MrXgA_00023.mp4,class_10,10,188,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00072,data/Diving48_data/videos/cYkUl8MrXgA_00072.mp4,class_10,10,292,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00073,data/Diving48_data/videos/cYkUl8MrXgA_00073.mp4,class_10,10,228,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00074,data/Diving48_data/videos/cYkUl8MrXgA_00074.mp4,class_10,10,72,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00194,data/Diving48_data/videos/cYkUl8MrXgA_00194.mp4,class_45,45,89,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00195,data/Diving48_data/videos/cYkUl8MrXgA_00195.mp4,class_45,45,192,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00196,data/Diving48_data/videos/cYkUl8MrXgA_00196.mp4,class_45,45,157,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00216,data/Diving48_data/videos/cYkUl8MrXgA_00216.mp4,class_35,35,81,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00217,data/Diving48_data/videos/cYkUl8MrXgA_00217.mp4,class_35,35,209,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00218,data/Diving48_data/videos/cYkUl8MrXgA_00218.mp4,class_35,35,110,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00300,data/Diving48_data/videos/cYkUl8MrXgA_00300.mp4,class_44,44,70,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00301,data/Diving48_data/videos/cYkUl8MrXgA_00301.mp4,class_44,44,201,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00302,data/Diving48_data/videos/cYkUl8MrXgA_00302.mp4,class_44,44,121,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00327,data/Diving48_data/videos/cYkUl8MrXgA_00327.mp4,class_11,11,145,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00328,data/Diving48_data/videos/cYkUl8MrXgA_00328.mp4,class_11,11,81,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00334,data/Diving48_data/videos/cYkUl8MrXgA_00334.mp4,class_05,5,306,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00335,data/Diving48_data/videos/cYkUl8MrXgA_00335.mp4,class_28,28,142,True,,,,,,,not_probed
diving48,train,cYkUl8MrXgA_00336,data/Diving48_data/videos/cYkUl8MrXgA_00336.mp4,class_28,28,179,True,,,,,,,not_probed
diving48,train,LNMISxO35S0_00127,data/Diving48_data/videos/LNMISxO35S0_00127.mp4,class_10,10,261,True,,,,,,,not_probed
diving48,train,LNMISxO35S0_00128,data/Diving48_data/videos/LNMISxO35S0_00128.mp4,class_10,10,131,True,,,,,,,not_probed
diving48,train,LNMISxO35S0_00129,data/Diving48_data/videos/LNMISxO35S0_00129.mp4,class_10,10,210,True,,,,,,,not_probed
diving48,train,LNMISxO35S0_00159,data/Diving48_data/videos/LNMISxO35S0_00159.mp4,class_06,6,224,True,,,,,,,not_probed
diving48,train,LNMISxO35S0_00160,data/Diving48_data/videos/LNMISxO35S0_00160.mp4,class_05,5,146,True,,,,,,,not_probed
diving48,train,LNMISxO35S0_00161,data/Diving48_data/videos/LNMISxO35S0_00161.mp4,class_06,6,177,True,,,,,,,not_probed
diving48,train,LNMISxO35S0_00195,data/Diving48_data/videos/LNMISxO35S0_00195.mp4,class_26,26,108,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00711,data/Diving48_data/videos/nOlRwoxsDJ0_00711.mp4,class_05,5,150,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00712,data/Diving48_data/videos/nOlRwoxsDJ0_00712.mp4,class_05,5,205,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00769,data/Diving48_data/videos/nOlRwoxsDJ0_00769.mp4,class_08,8,110,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00770,data/Diving48_data/videos/nOlRwoxsDJ0_00770.mp4,class_08,8,160,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00894,data/Diving48_data/videos/nOlRwoxsDJ0_00894.mp4,class_26,26,159,True,,,,,,,not_probed
diving48,train,nOlRwoxsDJ0_00895,data/Diving48_data/videos/nOlRwoxsDJ0_00895.mp4,class_26,26,291,True,,,,,,,not_probed
diving48,train,Q--70-ELqLw_00115,data/Diving48_data/videos/Q--70-ELqLw_00115.mp4,class_26,26,95,True,,,,,,,not_probed
diving48,train,Q--70-ELqLw_00116,data/Diving48_data/videos/Q--70-ELqLw_00116.mp4,class_26,26,160,True,,,,,,,not_probed
diving48,train,Q--70-ELqLw_00117,data/Diving48_data/videos/Q--70-ELqLw_00117.mp4,class_26,26,156,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00005,data/Diving48_data/videos/qD3IMtAanSg_00005.mp4,class_10,10,152,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00006,data/Diving48_data/videos/qD3IMtAanSg_00006.mp4,class_10,10,156,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00007,data/Diving48_data/videos/qD3IMtAanSg_00007.mp4,class_10,10,131,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00016,data/Diving48_data/videos/qD3IMtAanSg_00016.mp4,class_10,10,100,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00017,data/Diving48_data/videos/qD3IMtAanSg_00017.mp4,class_10,10,166,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00018,data/Diving48_data/videos/qD3IMtAanSg_00018.mp4,class_10,10,90,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00076,data/Diving48_data/videos/qD3IMtAanSg_00076.mp4,class_45,45,173,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00077,data/Diving48_data/videos/qD3IMtAanSg_00077.mp4,class_45,45,194,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00078,data/Diving48_data/videos/qD3IMtAanSg_00078.mp4,class_45,45,97,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00089,data/Diving48_data/videos/qD3IMtAanSg_00089.mp4,class_28,28,177,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00090,data/Diving48_data/videos/qD3IMtAanSg_00090.mp4,class_28,28,81,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00091,data/Diving48_data/videos/qD3IMtAanSg_00091.mp4,class_06,6,108,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00114,data/Diving48_data/videos/qD3IMtAanSg_00114.mp4,class_11,11,207,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00115,data/Diving48_data/videos/qD3IMtAanSg_00115.mp4,class_11,11,81,True,,,,,,,not_probed
diving48,test,qD3IMtAanSg_00116,data/Diving48_data/videos/qD3IMtAanSg_00116.mp4,class_11,11,204,True,,,,,,,not_probed
diving48,train,TeboS8s_00w_00075,data/Diving48_data/videos/TeboS8s_00w_00075.mp4,class_10,10,546,True,,,,,,,not_probed
diving48,train,TeboS8s_00w_00076,data/Diving48_data/videos/TeboS8s_00w_00076.mp4,class_10,10,338,True,,,,,,,not_probed
diving48,train,TeboS8s_00w_00128,data/Diving48_data/videos/TeboS8s_00w_00128.mp4,class_10,10,114,True,,,,,,,not_probed
diving48,train,TeboS8s_00w_00129,data/Diving48_data/videos/TeboS8s_00w_00129.mp4,class_10,10,228,True,,,,,,,not_probed
diving48,train,TeboS8s_00w_00182,data/Diving48_data/videos/TeboS8s_00w_00182.mp4,class_10,10,132,True,,,,,,,not_probed
diving48,train,TeboS8s_00w_00183,data/Diving48_data/videos/TeboS8s_00w_00183.mp4,class_10,10,221,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00032,data/Diving48_data/videos/V5parOfpuEQ_00032.mp4,class_10,10,96,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00033,data/Diving48_data/videos/V5parOfpuEQ_00033.mp4,class_10,10,160,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00034,data/Diving48_data/videos/V5parOfpuEQ_00034.mp4,class_10,10,93,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00121,data/Diving48_data/videos/V5parOfpuEQ_00121.mp4,class_10,10,50,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00122,data/Diving48_data/videos/V5parOfpuEQ_00122.mp4,class_10,10,118,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00123,data/Diving48_data/videos/V5parOfpuEQ_00123.mp4,class_10,10,188,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00148,data/Diving48_data/videos/V5parOfpuEQ_00148.mp4,class_28,28,93,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00149,data/Diving48_data/videos/V5parOfpuEQ_00149.mp4,class_28,28,191,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00172,data/Diving48_data/videos/V5parOfpuEQ_00172.mp4,class_12,12,101,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00173,data/Diving48_data/videos/V5parOfpuEQ_00173.mp4,class_12,12,207,True,,,,,,,not_probed
diving48,train,V5parOfpuEQ_00174,data/Diving48_data/videos/V5parOfpuEQ_00174.mp4,class_12,12,245,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00021,data/Diving48_data/videos/Y4ARBzok9aU_00021.mp4,class_10,10,126,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00022,data/Diving48_data/videos/Y4ARBzok9aU_00022.mp4,class_10,10,119,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00023,data/Diving48_data/videos/Y4ARBzok9aU_00023.mp4,class_10,10,128,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00024,data/Diving48_data/videos/Y4ARBzok9aU_00024.mp4,class_10,10,172,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00025,data/Diving48_data/videos/Y4ARBzok9aU_00025.mp4,class_10,10,224,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00026,data/Diving48_data/videos/Y4ARBzok9aU_00026.mp4,class_10,10,174,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00072,data/Diving48_data/videos/Y4ARBzok9aU_00072.mp4,class_10,10,47,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00073,data/Diving48_data/videos/Y4ARBzok9aU_00073.mp4,class_10,10,153,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00074,data/Diving48_data/videos/Y4ARBzok9aU_00074.mp4,class_10,10,175,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00105,data/Diving48_data/videos/Y4ARBzok9aU_00105.mp4,class_12,12,237,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00106,data/Diving48_data/videos/Y4ARBzok9aU_00106.mp4,class_12,12,114,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00107,data/Diving48_data/videos/Y4ARBzok9aU_00107.mp4,class_10,10,107,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00114,data/Diving48_data/videos/Y4ARBzok9aU_00114.mp4,class_45,45,172,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00115,data/Diving48_data/videos/Y4ARBzok9aU_00115.mp4,class_45,45,90,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00116,data/Diving48_data/videos/Y4ARBzok9aU_00116.mp4,class_10,10,172,True,,,,,,,not_probed
diving48,train,Y4ARBzok9aU_00161,data/Diving48_data/videos/Y4ARBzok9aU_00161.mp4,class_11,11,178,True,,,,,,,not_probed
